Date,Sentiment_Score
2025-04-22,0.9122689366340637
2025-04-23,-0.9675967693328857
2025-04-24,0.39555219809214276
2025-04-25,-0.9675967693328857
2025-04-26,-0.011365443468093872
2025-04-27,-0.9675967693328857
2025-04-28,-0.3305289149284363
2025-04-29,-0.7715057134628296
2025-04-30,0.7825922071933746
2025-05-01,-0.90513014793396
2025-05-02,0.22134687503178915
2025-05-03,-0.9467745621999105
2025-05-04,-0.90513014793396
2025-05-05,-0.24235504865646362
2025-05-06,-0.2197843591372172
2025-05-07,-0.90513014793396
2025-05-08,-0.0452214777469635
2025-05-09,-0.8033685684204102
2025-05-10,-0.90513014793396
2025-05-11,-0.7715057134628296
2025-05-12,-0.30886731545130414
2025-05-13,0.8784129023551941
2025-05-14,0.12026581168174744
2025-05-15,-0.9688558578491211
2025-05-16,-0.010735899209976196
2025-05-17,-0.33143800497055054
2025-05-18,-0.013358622789382935
2025-05-19,-0.7477864424387614
2025-05-20,-0.9675967693328857
2025-05-21,0.7825922071933746
2025-05-22,-0.9688558578491211
2025-05-23,0.33167173465092975
2025-05-24,0.30910104513168335
2025-05-25,-0.30886731545130414
2025-05-26,0.6867715120315552
2025-05-27,-0.90513014793396
2025-05-28,0.7825922071933746
2025-05-29,-0.90513014793396
2025-05-30,-0.044591933488845825
2025-05-31,-0.9684361616770426
2025-06-01,-0.6378812789916992
2025-06-02,-0.8027390241622925
2025-06-03,0.6867715120315552
2025-06-04,-0.33143800497055054
2025-06-05,0.9461249709129333
2025-06-06,-0.90513014793396
2025-06-07,0.8784129023551941
2025-06-08,0.9461249709129333
2025-06-09,0.8784129023551941
2025-06-10,0.020497411489486694
2025-06-11,0.9461249709129333
2025-06-12,0.12026581168174744
2025-06-13,-0.395738164583842
2025-06-14,-0.9680164655049642
2025-06-15,-0.8033685684204102
2025-06-16,-0.011365443468093872
2025-06-17,-0.9259523550669352
2025-06-18,-0.9688558578491211
2025-06-19,0.8784129023551941
2025-06-20,-0.6378812789916992
2025-06-21,-0.90513014793396
2025-06-22,-0.6378812789916992
2025-06-23,0.8784129023551941
2025-06-24,-0.9688558578491211
2025-06-25,-0.8585309982299805
2025-06-26,-0.3062355120976766
2025-06-27,0.7825922071933746
2025-06-28,-0.9684361616770426
2025-06-29,-0.9688558578491211
2025-06-30,0.7825922071933746
2025-07-01,-0.4165603717168172
2025-07-02,-0.013358622789382935
2025-07-03,-0.14041262865066528
2025-07-04,0.6867715120315552
2025-07-05,0.24258877833684286
2025-07-06,0.24258877833684286
2025-07-07,0.12026581168174744
2025-07-08,0.7732226649920145
2025-07-09,-0.9369930028915405
2025-07-10,-0.9675967693328857
2025-07-11,-0.90513014793396
2025-07-12,0.9009835918744405
2025-07-13,0.8784129023551941
2025-07-14,-0.8033685684204102
2025-07-15,-0.9682263135910034
2025-07-16,0.28564703464508057
2025-07-17,0.9461249709129333
2025-07-18,0.32903993129730225
2025-07-19,-0.10917931795120239
2025-07-20,0.22134687503178915
2025-07-21,-0.9471942583719889
2025-07-22,0.12026581168174744
2025-07-23,0.9122689366340637
2025-07-24,-0.6378812789916992
2025-07-25,-0.24277474482854208
2025-07-26,-0.3522602121035258
2025-07-27,0.7825922071933746
2025-07-28,-0.90513014793396
2025-07-29,-0.8033685684204102
2025-07-30,0.8164482414722443
2025-07-31,-0.14104217290878296
2025-08-01,0.15613762537638345
2025-08-02,0.8784129023551941
2025-08-03,-0.10917931795120239
2025-08-04,0.15412184596061707
2025-08-05,-0.044591933488845825
2025-08-06,0.9461249709129333
2025-08-07,-0.9675967693328857
2025-08-08,-0.7715057134628296
2025-08-09,-0.30928701162338257
2025-08-10,-0.9682263135910034
2025-08-11,-0.010735899209976196
2025-08-12,0.24258877833684286
2025-08-13,-0.33143800497055054
2025-08-14,0.26307634512583417
2025-08-15,0.2838985522588094
2025-08-16,-0.6378812789916992
2025-08-17,-0.9682263135910034
2025-08-18,0.12026581168174744
2025-08-19,0.39555219809214276
2025-08-20,-0.9675967693328857
2025-08-21,-0.9688558578491211
2025-08-22,0.39555219809214276
2025-08-23,0.6867715120315552
2025-08-24,0.6867715120315552
2025-08-25,0.8164482414722443
2025-08-26,0.6867715120315552
2025-08-27,-0.10987919569015503
2025-08-28,0.8784129023551941
2025-08-29,-0.90513014793396
2025-08-30,0.22134687503178915
2025-08-31,0.9461249709129333
2025-09-01,-0.8027390241622925
2025-09-02,-0.011365443468093872
2025-09-03,-0.14104217290878296
2025-09-04,-0.9471942583719889
2025-09-05,-0.37449626127878827
2025-09-06,0.3729815085728963
2025-09-07,0.30646924177805585
2025-09-08,-0.3522602121035258
2025-09-09,-0.4165603717168172
2025-09-10,0.7825922071933746
2025-09-11,0.6867715120315552
2025-09-12,-0.90513014793396
2025-09-13,0.8784129023551941
2025-09-14,-0.9688558578491211
2025-09-15,-0.28804510831832886
2025-09-16,-0.9675967693328857
2025-09-17,-0.0452214777469635
2025-09-18,-0.9682263135910034
2025-09-19,-0.013358622789382935
2025-09-20,-0.3305289149284363
2025-09-21,0.6867715120315552
2025-09-22,-0.010735899209976196
2025-09-23,-0.7269642353057861
2025-09-24,-0.3530996044476827
2025-09-25,0.9461249709129333
2025-09-26,0.28522733847300213
2025-09-27,-0.9688558578491211
2025-09-28,0.26307634512583417
2025-09-29,-0.9675967693328857
2025-09-30,-0.10987919569015503
2025-10-01,-0.90513014793396
2025-10-02,0.8784129023551941
2025-10-03,-0.9675967693328857
2025-10-04,-0.6378812789916992
2025-10-05,-0.33185770114262897
2025-10-06,-0.33010921875635785
2025-10-07,-0.8027390241622925
2025-10-08,-0.9675967693328857
2025-10-09,0.9122689366340637
2025-10-10,-0.8576916058858236
2025-10-11,-0.013358622789382935
2025-10-12,0.1353154182434082
2025-10-13,-0.19896215200424194
2025-10-14,0.8371031284332275
2025-10-15,-0.9688558578491211
2025-10-16,-0.33143800497055054
2025-10-17,0.8784129023551941
2025-10-18,-0.6378812789916992
2025-10-19,-0.9675967693328857
2025-10-20,0.7825922071933746
2025-10-21,0.9461249709129333
2025-10-22,-0.011365443468093872
2025-10-23,-0.10917931795120239
2025-10-24,-0.6378812789916992
2025-10-25,0.15412184596061707
2025-10-26,-0.9688558578491211
2025-10-27,-0.8027390241622925
2025-10-28,-0.9688558578491211
2025-10-29,-0.013358622789382935
2025-10-30,-0.24277474482854208
2025-10-31,0.8784129023551941
2025-11-01,-0.9688558578491211
2025-11-02,0.6867715120315552
2025-11-03,-0.10917931795120239
2025-11-04,-0.24277474482854208
2025-11-05,0.8784129023551941
2025-11-06,0.9461249709129333
2025-11-07,0.9461249709129333
2025-11-08,-0.33010921875635785
2025-11-09,0.8784129023551941
2025-11-10,0.9009835918744405
2025-11-11,-0.9363634586334229
2025-11-12,-0.14104217290878296
2025-11-13,0.30910104513168335
2025-11-14,-0.9363634586334229
2025-11-15,-0.011365443468093872
2025-11-16,-0.28541330496470135
2025-11-17,-0.9675967693328857
2025-11-18,-0.9675967693328857
2025-11-19,-0.9369930028915405
2025-11-20,0.8784129023551941
2025-11-21,0.6867715120315552
2025-11-22,-0.044591933488845825
2025-11-23,-0.14041262865066528
2025-11-24,0.9461249709129333
2025-11-25,-0.90513014793396
2025-11-26,0.6867715120315552
2025-11-27,-0.30665520826975506
2025-11-28,0.8371031284332275
2025-11-29,0.9122689366340637
2025-11-30,-0.14041262865066528
2025-12-01,-0.4165603717168172
2025-12-02,-0.8027390241622925
2025-12-03,0.8784129023551941
2025-12-04,-0.6378812789916992
2025-12-05,-0.3953184684117635
2025-12-06,0.9461249709129333
2025-12-07,-0.28541330496470135
2025-12-08,0.8164482414722443
2025-12-09,0.9122689366340637
2025-12-10,-0.8585309982299805
2025-12-11,-0.9363634586334229
2025-12-12,-0.010735899209976196
2025-12-13,-0.013358622789382935
2025-12-14,-0.9675967693328857
2025-12-15,-0.3530996044476827
2025-12-16,-0.6378812789916992
2025-12-17,0.02444511651992798
2025-12-18,-0.7269642353057861
2025-12-19,-0.044591933488845825
2025-12-20,0.8784129023551941
2025-12-21,-0.90513014793396
2025-12-22,-0.9675967693328857
2025-12-23,0.8164482414722443
2025-12-24,0.8164482414722443
2025-12-25,-0.395738164583842
2025-12-26,-0.013358622789382935
2025-12-27,-0.90513014793396
2025-12-28,-0.33185770114262897
2025-12-29,0.12026581168174744
2025-12-30,-0.33143800497055054
2025-12-31,-0.14104217290878296
2026-01-01,-0.9688558578491211
2026-01-02,-0.9675967693328857
2026-01-03,-0.044591933488845825
2026-01-04,0.7825922071933746
2026-01-05,-0.3062355120976766
2026-01-06,0.3729815085728963
2026-01-07,-0.8033685684204102
2026-01-08,-0.8027390241622925
2026-01-09,0.6867715120315552
2026-01-10,-0.9682263135910034
2026-01-11,-0.8033685684204102
2026-01-12,-0.9675967693328857
2026-01-13,-0.14041262865066528
2026-01-14,-0.9675967693328857
2026-01-15,-0.9688558578491211
2026-01-16,0.26307634512583417
2026-01-17,0.6867715120315552
2026-01-18,-0.90513014793396
2026-01-19,0.8784129023551941
2026-01-20,-0.9688558578491211
2026-01-21,0.9461249709129333
2026-01-22,-0.24235504865646362
2026-01-23,-0.8033685684204102
2026-01-24,0.8371031284332275
2026-01-25,0.8784129023551941
2026-01-26,0.26307634512583417
2026-01-27,0.6867715120315552
2026-01-28,-0.22153284152348837
2026-01-29,-0.14041262865066528
2026-01-30,-0.8372890949249268
2026-01-31,-0.9675967693328857
2026-02-01,0.30646924177805585
2026-02-02,-0.33185770114262897
2026-02-03,-0.9675967693328857
2026-02-04,0.8164482414722443
2026-02-05,-0.9471942583719889
2026-02-06,0.19877618551254272
2026-02-07,-0.0452214777469635
2026-02-08,-0.8368693987528483
2026-02-09,-0.9369930028915405
2026-02-10,-0.9675967693328857
2026-02-11,0.9461249709129333
2026-02-12,0.28564703464508057
2026-02-13,0.22176657120386759
2026-02-14,0.7825922071933746
2026-02-15,-0.6378812789916992
2026-02-16,0.22176657120386759
2026-02-17,-0.31061579783757526
2026-02-18,0.6867715120315552
2026-02-19,-0.4165603717168172
2026-02-20,-0.3305289149284363
2026-02-21,-0.6378812789916992
2026-02-22,-0.14104217290878296
2026-02-23,-0.90513014793396
2026-02-24,-0.28541330496470135
2026-02-25,-0.10917931795120239
2026-02-26,-0.010735899209976196
2026-02-27,-0.90513014793396
2026-02-28,0.8371031284332275
2026-03-01,0.9461249709129333
2026-03-02,-0.9688558578491211
