Date,Sentiment_Score
2025-04-22,-0.3921138445536296
2025-04-23,-0.8138702710469564
2025-04-24,0.23705838123957315
2025-04-25,-0.8904120326042175
2025-04-26,0.9459100961685181
2025-04-27,-0.5859124064445496
2025-04-28,0.19945146640141806
2025-04-29,-0.9156543413798014
2025-04-30,-0.9661389589309692
2025-05-01,0.9459100961685181
2025-05-02,0.7542312145233154
2025-05-03,-0.010114431381225586
2025-05-04,-0.010114431381225586
2025-05-05,0.11060039202372234
2025-05-06,0.08415940403938293
2025-05-07,0.16660008827845255
2025-05-08,0.1744933525721232
2025-05-09,0.8820171356201172
2025-05-10,0.9459100961685181
2025-05-11,-0.965286374092102
2025-05-12,-0.8904120326042175
2025-05-13,-0.9657126665115356
2025-05-14,0.02774903178215027
2025-05-15,-0.965286374092102
2025-05-16,-0.5859124064445496
2025-05-17,0.9459100961685181
2025-05-18,-0.9661389589309692
2025-05-19,0.23705838123957315
2025-05-20,-0.5859124064445496
2025-05-21,0.03985790411631266
2025-05-22,0.8500706553459167
2025-05-23,-0.9661389589309692
2025-05-24,-0.21121501922607422
2025-05-25,-0.010114431381225586
2025-05-26,-0.8904120326042175
2025-05-27,-0.5859124064445496
2025-05-28,0.11031619707743327
2025-05-29,-0.9661389589309692
2025-05-30,-0.17377784848213196
2025-05-31,-0.9278492033481598
2025-06-01,0.02774903178215027
2025-06-02,-0.5859124064445496
2025-06-03,-0.3671557307243347
2025-06-04,-0.965286374092102
2025-06-05,0.7542312145233154
2025-06-06,-0.9661389589309692
2025-06-07,-0.10552757978439331
2025-06-08,-0.3921138445536296
2025-06-09,-0.9661389589309692
2025-06-10,0.9459100961685181
2025-06-11,-0.8904120326042175
2025-06-12,-0.26565585533777875
2025-06-13,-0.9153701464335123
2025-06-14,0.08415940403938293
2025-06-15,-0.41265590985616046
2025-06-16,-0.010114431381225586
2025-06-17,-0.4378982186317444
2025-06-18,-0.9657126665115356
2025-06-19,-0.9661389589309692
2025-06-20,0.37140963474909466
2025-06-21,0.6837729215621948
2025-06-22,-0.5859124064445496
2025-06-23,0.8500706553459167
2025-06-24,0.08415940403938293
2025-06-25,-0.9661389589309692
2025-06-26,-0.9406124552090963
2025-06-27,0.5428563356399536
2025-06-28,0.8181241750717163
2025-06-29,0.7542312145233154
2025-06-30,0.2449516455332438
2025-07-01,-0.17377784848213196
2025-07-02,-0.965286374092102
2025-07-03,0.18077449003855386
2025-07-04,0.6485437750816345
2025-07-05,0.8500706553459167
2025-07-06,0.19945146640141806
2025-07-07,-0.9661389589309692
2025-07-08,0.23705838123957315
2025-07-09,-0.3363983432451884
2025-07-10,0.7542312145233154
2025-07-11,0.8820171356201172
2025-07-12,0.08415940403938293
2025-07-13,0.1744933525721232
2025-07-14,-0.20176289478937784
2025-07-15,0.7542312145233154
2025-07-16,-0.7755993902683258
2025-07-17,-0.9661389589309692
2025-07-18,-0.9661389589309692
2025-07-19,-0.4625721375147502
2025-07-20,-0.9661389589309692
